"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1661799",0.26852972300572,-0.0156004679726426,2.34615896757053,0.0208994738665475,0.991990189926785,-3.45941219892567
"ILMN_1660749",-0.242936686055717,0.0504322744985722,-2.3427087533379,0.0210834794079119,0.991990189926785,-3.46389530372719
"ILMN_3294322",0.287293920365085,-0.0159426407879872,2.34260895357312,0.0210888231393112,0.991990189926785,-3.46402489661289
"ILMN_1677697",0.316525420713404,-0.025907275743676,2.32889124179415,0.0218348213875689,0.991990189926785,-3.48179278710109
"ILMN_1798543",0.299445332006731,-0.0555153180410903,2.32594099448837,0.0219982740159144,0.991990189926785,-3.48560242402446
"ILMN_1658992",0.314130598382783,0.0366530051298286,2.32514264175086,0.0220426904552657,0.991990189926785,-3.48663262077967
"ILMN_2382906",-0.236032072519192,0.128012296172911,-2.31867271998116,0.0224055749616328,0.991990189926785,-3.49497024083189
"ILMN_2389844",0.270823648676728,-0.031356639675364,2.30427377859434,0.0232321530027028,0.991990189926785,-3.51345419971127
"ILMN_3239343",-0.29193197562102,0.101524541090928,-2.30148887134514,0.0233950871192016,0.991990189926785,-3.51701777453885
"ILMN_1657680",-0.241706063021013,-0.0585780436779903,-2.29577066536246,0.02373279504847,0.991990189926785,-3.52432318791727
"ILMN_1731233",-0.348849919400184,-0.00504708501893867,-2.29146396346824,0.0239899676962512,0.991990189926785,-3.52981497958315
"ILMN_1803774",0.231970688397604,-0.00450163456285974,2.29035121486465,0.024056812316485,0.991990189926785,-3.53123248374301
"ILMN_1740633",-0.292230566537225,0.0845509384104223,-2.28894218397607,0.0241416901969456,0.991990189926785,-3.53302656413869
"ILMN_1747281",-0.251734099049965,0.0551255773576774,-2.28458573054178,0.0244057850915162,0.991990189926785,-3.53856750030021
"ILMN_1787509",-0.308477671938687,0.0355937537709546,-2.28354751835591,0.0244690967447844,0.991990189926785,-3.53988665135789
"ILMN_1760509",-0.242117355437375,0.020086494335587,-2.28110931077937,0.024618350227292,0.991990189926785,-3.54298260241057
"ILMN_3285153",0.320046674422276,-0.0161613131231562,2.2808430414074,0.0246346981292207,0.991990189926785,-3.5433205292804
"ILMN_1699980",-0.324174940540783,0.0571100990450737,-2.27754215158104,0.0248381537326972,0.991990189926785,-3.54750691821242
"ILMN_3197767",0.254438763493436,0.0452853820779418,2.27402432402853,0.0250566046572983,0.991990189926785,-3.55196268310815
"ILMN_1765371",-0.256717980706183,0.0535927471271152,-2.27320251188556,0.0251078803113216,0.991990189926785,-3.55300275365076
"ILMN_2352036",0.287113176232534,-0.0081379288024022,2.27277569158808,0.0251345474312357,0.991990189926785,-3.55354280165258
"ILMN_1780898",-0.235304753430475,0.0431088959728835,-2.26814120069096,0.0254257092901505,0.991990189926785,-3.559401102175
"ILMN_1691930",-0.232234780552687,0.0549853177179874,-2.26647914080198,0.0255308473680973,0.991990189926785,-3.56149953885722
"ILMN_1711078",-0.264560743686787,-0.0298289808507637,-2.25937679509094,0.02598443725327,0.991990189926785,-3.57045163957395
"ILMN_1734740",0.253313697407523,-0.0664608182058279,2.25624165508517,0.0261869013249206,0.991990189926785,-3.57439557521722
"ILMN_2319000",-0.240169017707134,-0.0242056534809374,-2.2543072222238,0.026312514023849,0.991990189926785,-3.5768266848348
"ILMN_2355462",-0.228929884283546,0.0941166072360867,-2.24901265823911,0.0266590230729479,0.991990189926785,-3.58347142826959
"ILMN_2397954",-0.228153386041843,0.0200997527099705,-2.24724336726016,0.0267757046327343,0.991990189926785,-3.58568889461049
"ILMN_2403228",0.23263020829244,0.00165906663718521,2.23739437913524,0.0274334409324025,0.991990189926785,-3.59800506770729
"ILMN_2394161",0.22608073962677,0.0150819023841621,2.23012636280882,0.0279278430481272,0.991990189926785,-3.60706364404656
"ILMN_3238889",-0.226283072787607,0.0777180853808271,-2.22926072003017,0.0279872441870738,0.991990189926785,-3.60814084316122
"ILMN_2353732",-0.242393951311452,0.0358436752248878,-2.22557266782745,0.0282415615466701,0.991990189926785,-3.61272615710293
"ILMN_1757604",-0.263288247092351,0.0655367053533993,-2.22322431442298,0.0284045481021473,0.991990189926785,-3.61564240215585
"ILMN_3237981",-0.251318060002409,0.109629213486409,-2.22024101659873,0.0286127881019246,0.991990189926785,-3.61934327930862
"ILMN_1764228",-0.248524773514743,-0.00819969941426062,-2.21825200021904,0.0287523654853521,0.991990189926785,-3.62180831829054
"ILMN_1751886",-0.22608695861603,0.0523210394013276,-2.20801057977118,0.0294805044157146,0.991990189926785,-3.6344703482944
"ILMN_1686623",-0.24559759023198,0.0522304126059185,-2.20202104569028,0.0299137618641548,0.991990189926785,-3.64185189716119
"ILMN_2375484",0.278277673342587,-0.0428780327060583,2.20195392253519,0.0299186485740815,0.991990189926785,-3.6419345213019
"ILMN_1805654",0.236883321808177,-0.0940154019298811,2.19382860589555,0.0305153566606994,0.991990189926785,-3.65192002746558
"ILMN_1783149",-0.251579875214137,0.0149150309338066,-2.18207978894052,0.0313965010017956,0.991990189926785,-3.66630162828258
"ILMN_2201580",-0.24074023129998,-0.00783798562801318,-2.17707271699524,0.0317787046877636,0.991990189926785,-3.67241023314212
"ILMN_2322498",-0.225281252781984,0.0387999523647133,-2.17693757977443,0.0317890759469774,0.991990189926785,-3.67257492997431
"ILMN_1785268",0.26942195784424,-0.04187103695909,2.17615529305953,0.0318491713117597,0.991990189926785,-3.67352815672783
"ILMN_1728197",-0.267916993387901,0.0134126636580209,-2.17044431228044,0.0322908915747647,0.991990189926785,-3.68047798593227
"ILMN_1705261",-0.297468668543073,0.0813937448665583,-2.16504218501565,0.0327136157632823,0.991990189926785,-3.68703725858013
"ILMN_1693630",-0.245628032182538,0.0717187306303536,-2.15780704087022,0.0332873039198324,0.991990189926785,-3.69579976211683
"ILMN_2047240",-0.241470331110822,0.0646063924205934,-2.15434602595084,0.0335648095179824,0.991990189926785,-3.69998231999237
"ILMN_1708041",-0.224695430282962,-0.00382636095678199,-2.15090595853251,0.0338426231224475,0.991990189926785,-3.70413373081371
"ILMN_2333367",0.310899711262463,-0.0811009873795467,2.15048640614992,0.0338766415332643,0.991990189926785,-3.70463964099205
"ILMN_2095133",-0.245127843754024,0.0336729253883908,-2.14586533177765,0.0342532976180097,0.991990189926785,-3.71020615757973
"ILMN_1683211",0.257881190605051,-0.0601305706935683,2.13901715837795,0.0348181577314071,0.991990189926785,-3.7184360942929
"ILMN_3187403",-0.268236157439401,0.0900735236332808,-2.13435076590674,0.0352076655175302,0.991990189926785,-3.72403079380338
"ILMN_1776157",-0.221833746046675,0.0307870702453142,-2.12869429122257,0.0356848713088097,0.991990189926785,-3.73079813838634
"ILMN_2202915",0.246438725128803,0.0496765541531084,2.12409901223656,0.036076661402476,0.991990189926785,-3.73628425266412
"ILMN_1661359",-0.22466274730041,0.0506751572030999,-2.12394353210369,0.036089982355248,0.991990189926785,-3.73646969156601
"ILMN_1751851",-0.223665151361738,0.127264777944265,-2.11971827774283,0.0364536187637742,0.991990189926785,-3.74150451742051
"ILMN_1749078",0.236923155048005,-0.0146031076034785,2.10877984455808,0.0374097594349749,0.991990189926785,-3.75449776347978
"ILMN_2289093",-0.221330528384565,0.0422424978817234,-2.10850400298657,0.0374341484407419,0.991990189926785,-3.75482465681063
"ILMN_1701269",0.329455291823002,-0.0212922085938793,2.1074797823267,0.0375248268543314,0.991990189926785,-3.75603810664276
"ILMN_1796423",-0.281104223102241,0.0496589135087932,-2.09416356044516,0.0387211375345204,0.991990189926785,-3.77176720787391
"ILMN_1788538",-0.21569827057229,0.0352753039556801,-2.09230569134773,0.0388906326444036,0.991990189926785,-3.77395472305248
"ILMN_2323526",0.219516298987452,0.000649129968128844,2.08946886574809,0.0391506725916883,0.991990189926785,-3.77729158427514
"ILMN_1813139",-0.213918415781548,0.0634029701763114,-2.08275791311444,0.0397718091014951,0.991990189926785,-3.78516951821832
"ILMN_1668092",-0.278551964409866,0.0551710975253109,-2.07504973836589,0.0404956970250806,0.991990189926785,-3.7941904212353
"ILMN_1801307",0.303866638194493,-0.0529663072612169,2.07214611339583,0.0407713057055173,0.991990189926785,-3.79758086682337
"ILMN_1795128",-0.240395129080897,0.0774172901582694,-2.07145352233011,0.0408372834178579,0.991990189926785,-3.79838895649735
"ILMN_2296697",0.212965866473427,-0.0361554606446597,2.06661574191863,0.041300706210622,0.991990189926785,-3.80402682670447
"ILMN_1776412",0.216764489249606,-0.00931520557326533,2.06249370310112,0.0416991255781013,0.991990189926785,-3.80882136622024
"ILMN_2058782",-0.447426194655139,-0.0538878688511115,-2.06125716648234,0.0418192860777633,0.991990189926785,-3.8102579861821
"ILMN_1797375",-0.212645345982625,-0.0244944776383751,-2.0500704971454,0.0429199308732938,0.991990189926785,-3.82322002727271
"ILMN_1714650",0.215667988864197,-0.081414366099742,2.03777227424123,0.0441585237187571,0.991990189926785,-3.83739773378941
"ILMN_1801464",-0.212355543677035,0.122533509642131,-2.03109931633891,0.0448433012837865,0.991990189926785,-3.84505874709167
"ILMN_1710923",-0.225267517447363,0.075985400900074,-2.02937693782668,0.0450215200005705,0.991990189926785,-3.84703252557271
"ILMN_1672114",0.214784982049334,-0.0535059201565364,2.0283262155291,0.0451305381516804,0.991990189926785,-3.84823588037725
"ILMN_1803676",-0.214574621093593,0.0905451977703325,-2.02732598275786,0.0452345274852363,0.991990189926785,-3.84938089592322
"ILMN_1678707",-0.238902667901315,0.187050671530177,-2.02699270164488,0.0452692225958391,0.991990189926785,-3.84976230749572
"ILMN_1732885",-0.220964045687008,0.0650005101877497,-2.02466782640795,0.0455118797021203,0.991990189926785,-3.8524213740958
"ILMN_3289090",0.308982460293338,-0.0307163730938239,2.02449037828798,0.0455304463193587,0.991990189926785,-3.85262421804578
"ILMN_1723944",-0.215923399332665,-0.0381277282410575,-2.02226803384233,0.0457635220100781,0.991990189926785,-3.85516327665182
"ILMN_2115490",-0.312325944904507,0.0810506080819042,-2.01989632712987,0.046013386932065,0.991990189926785,-3.85787024333533
"ILMN_1737806",0.290575508931812,-0.0620970929061808,2.01757572781553,0.0462589951469779,0.991990189926785,-3.86051613846542
"ILMN_1655922",-0.213184072406195,0.0832512084053356,-2.01647876643165,0.0463754849798789,0.991990189926785,-3.86176592559704
"ILMN_1652003",0.276700272389314,-0.0424763225881373,2.01625522139369,0.0463992546540463,0.991990189926785,-3.86202054002448
"ILMN_2091100",0.28202502002804,0.0067297222766672,2.0153122281014,0.0464996382608116,0.991990189926785,-3.86309431820633
"ILMN_3227315",0.211872511101337,0.0230959694954287,2.01271195417964,0.0467774043410911,0.991990189926785,-3.86605290709737
"ILMN_1770641",-0.225979640097818,0.0277044148927751,-2.01068893830179,0.0469944854096088,0.991990189926785,-3.86835233632933
"ILMN_1765547",0.296326809387836,-0.107397960924335,2.01020516697157,0.0470465240450468,0.991990189926785,-3.86890190183764
"ILMN_3207738",0.365975961269326,-0.0176766669573143,2.006733195289,0.0474214446014928,0.991990189926785,-3.87284260892228
"ILMN_1692225",0.227131018372517,0.00133419160670412,2.00611277146641,0.0474887087934812,0.991990189926785,-3.87354615323314
"ILMN_2339748",0.27815243940702,-0.0143786653464534,2.00357529628982,0.0477646609158374,0.991990189926785,-3.87642156230143
"ILMN_1793729",-0.241760322469982,0.0727201656962504,-2.00245027193001,0.0478874449878304,0.991990189926785,-3.87769537475926
"ILMN_1696643",-0.243731261846217,0.031579167307548,-1.99847806828745,0.0483231225656685,0.991990189926785,-3.88218780483945
"ILMN_2098126",-0.21090432956928,-0.0358211417075001,-1.9959192831569,0.0486055596598673,0.991990189926785,-3.88507748594031
"ILMN_2093674",0.236642134860336,-0.0593351548629588,1.99333533060421,0.0488922009001024,0.991990189926785,-3.8879922319047
"ILMN_2374036",-0.22811189258373,-0.00303766648520864,-1.99276180284189,0.0489560179857434,0.991990189926785,-3.88863872411736
"ILMN_1752111",-0.208344125105085,0.04774322630669,-1.98953300698936,0.0493166152326138,0.991990189926785,-3.89227518509393
"ILMN_1697491",-0.205222788899474,0.0523249334733068,-1.9854418602585,0.0497767669706228,0.991990189926785,-3.89687530253062
"ILMN_1664525",0.364835326297655,-0.0751851259812378,1.98107362908607,0.050272111730329,0.991990189926785,-3.9017776237848
"ILMN_1672024",0.222210851646172,-0.0598722135759263,1.97984562870162,0.0504121160509316,0.991990189926785,-3.90315402778611
"ILMN_1691892",0.220344449618176,-0.0109882529145291,1.97797441231348,0.0506260908714972,0.991990189926785,-3.90524991120246
"ILMN_1659905",0.20449616288131,-0.0415945531594406,1.97764468638077,0.0506638751489255,0.991990189926785,-3.90561904170247
"ILMN_1691181",0.276395293514563,-0.0420100274713626,1.97635554939642,0.0508118313607628,0.991990189926785,-3.90706171073836
"ILMN_1651328",-0.218046312148864,0.049014637161735,-1.97324392454954,0.0511704709618658,0.991990189926785,-3.91054044885656
"ILMN_1666089",-0.244158079365771,0.0783121184231597,-1.97178488106024,0.0513393766352672,0.991990189926785,-3.91216994102423
"ILMN_1691131",0.244438746972167,-0.121377882048289,1.97081034368745,0.0514524572315864,0.991990189926785,-3.91325772443446
"ILMN_2209027",0.236587701605633,-0.00103825302870748,1.96128782279282,0.0525685792073022,0.991990189926785,-3.92386143747532
"ILMN_1768870",0.262299051737874,-0.0467293452828559,1.96048429716675,0.0526636920080522,0.991990189926785,-3.92475408849183
"ILMN_1798212",-0.216785960783286,0.0191517783123463,-1.95897325861709,0.0528429480003127,0.991990189926785,-3.92643183943895
"ILMN_1812001",0.200940717414596,-0.0812720978398066,1.95429232065442,0.0534015396814203,0.991990189926785,-3.93162185465905
"ILMN_1778668",-0.238735196397978,0.116906255975434,-1.94987680418068,0.0539330364164321,0.991990189926785,-3.93650736447568
"ILMN_1715169",-0.349579361177603,0.242457163495759,-1.94955516274478,0.0539719269394685,0.991990189926785,-3.93686285403274
"ILMN_1782829",-0.209097255997306,0.0657846429565478,-1.94868158638231,0.0540776732612021,0.991990189926785,-3.93782809586843
"ILMN_1819608",-0.20198281681517,0.0987961523820523,-1.94701504948996,0.0542798940447243,0.991990189926785,-3.93966842662382
"ILMN_1798475",0.202191782697988,-0.0574842463263419,1.94421677979825,0.054620881457838,0.991990189926785,-3.9427553298956
"ILMN_1797975",-0.260535434634418,0.0742935522203899,-1.94381665360884,0.054669787285781,0.991990189926785,-3.94319640189848
"ILMN_2359800",0.223382574132086,-0.0133678516922604,1.94118853420357,0.0549919337680998,0.991990189926785,-3.94609143427716
"ILMN_2313821",-0.20034432119804,-0.0159737671619162,-1.938462625567,0.0553277621837391,0.991990189926785,-3.94909046652011
"ILMN_1703430",-0.223919690593501,0.0607840350070665,-1.93709590901019,0.0554967916615707,0.991990189926785,-3.950592695265
"ILMN_3293244",0.254594504374738,-0.117257191938281,1.93582227135813,0.0556547023892739,0.991990189926785,-3.95199175825398
